timestamp,value,metric_type,sensor_id,source,change,pct_change
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,,
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:33.070,85602.0,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,49.05999999999767,0.05731174505267944
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
2025-11-21 03:18:49.885,85651.06,BTC_USD,binance_btc,api,0.0,0.0
